province,date,avg_relative_humidity
Gyeonggi-do,2020-07-23,96.47999999999999
Gyeonggi-do,2020-07-24,79.11999999999999
Gyeonggi-do,2020-07-25,73.78
Gyeonggi-do,2020-07-26,78.76
Gyeonggi-do,2020-07-27,92.83999999999999
Gyeonggi-do,2020-07-28,91.04
Gyeonggi-do,2020-07-29,97.58
Gyeonggi-do,2020-07-30,91.93999999999998
Gyeonggi-do,2020-07-31,90.38
Gyeonggi-do,2020-08-01,96.00000000000001
Gyeonggi-do,2020-08-02,98.94
Gyeonggi-do,2020-08-03,98.25999999999999
Gyeonggi-do,2020-08-04,93.55999999999999
Gyeonggi-do,2020-08-05,96.92
Gyeonggi-do,2020-08-06,94.73999999999998
Gyeonggi-do,2020-08-07,94.4
Gyeonggi-do,2020-08-08,95.2
Gyeonggi-do,2020-08-09,98.67999999999999
Gyeonggi-do,2020-08-10,95.78
Gyeonggi-do,2020-08-11,97.16
Gyeonggi-do,2020-08-12,91.94000000000001
Gyeonggi-do,2020-08-13,89.92
Gyeonggi-do,2020-08-14,90.88
Gyeonggi-do,2020-08-15,98.0
Gyeonggi-do,2020-08-16,88.58
Gyeonggi-do,2020-08-17,86.76000000000002
Gyeonggi-do,2020-08-18,86.08000000000001
Gyeonggi-do,2020-08-19,85.32000000000001
Gyeonggi-do,2020-08-20,85.53999999999999
Gyeonggi-do,2020-08-21,89.66
Gyeonggi-do,2020-08-22,92.46
Gyeonggi-do,2020-08-23,86.99999999999999
Gyeonggi-do,2020-08-24,83.28
Gyeonggi-do,2020-08-25,80.72
Gyeonggi-do,2020-08-26,76.08
Gyeonggi-do,2020-08-27,86.92
Gyeonggi-do,2020-08-28,92.17999999999999
Gyeonggi-do,2020-08-29,94.64000000000001
Gyeonggi-do,2020-08-30,92.2
Gyeonggi-do,2020-08-31,83.94000000000001
Gyeongsangbuk-do,2020-06-01,52.93571428571429
Gyeongsangbuk-do,2020-06-02,50.43571428571429
Gyeongsangbuk-do,2020-06-03,64.7357142857143
Gyeongsangbuk-do,2020-06-04,59.32142857142856
Gyeongsangbuk-do,2020-06-05,68.3642857142857
Gyeongsangbuk-do,2020-06-06,68.18571428571428
Gyeongsangbuk-do,2020-06-07,61.53571428571428
Gyeongsangbuk-do,2020-06-08,61.06428571428571
Gyeongsangbuk-do,2020-06-09,58.55
Gyeongsangbuk-do,2020-06-10,66.25714285714285
Gyeongsangbuk-do,2020-06-11,83.39999999999999
Gyeongsangbuk-do,2020-06-12,89.71538461538461
Gyeongsangbuk-do,2020-06-13,83.87142857142858
Gyeongsangbuk-do,2020-06-14,79.22142857142856
Gyeongsangbuk-do,2020-06-15,60.964285714285715
Gyeongsangbuk-do,2020-06-16,62.65714285714285
Gyeongsangbuk-do,2020-06-17,68.83571428571427
Gyeongsangbuk-do,2020-06-18,81.79285714285713
Gyeongsangbuk-do,2020-06-19,77.75
Gyeongsangbuk-do,2020-06-20,77.27142857142859
Gyeongsangbuk-do,2020-06-21,76.23571428571428
Gyeongsangbuk-do,2020-06-22,71.72142857142858
Gyeongsangbuk-do,2020-06-23,69.85714285714286
Gyeongsangbuk-do,2020-06-24,85.6857142857143
Gyeongsangbuk-do,2020-06-25,93.5142857142857
Gyeongsangbuk-do,2020-06-26,74.51428571428572
Gyeongsangbuk-do,2020-06-27,75.57857142857142
Gyeongsangbuk-do,2020-06-28,77.73571428571428
Gyeongsangbuk-do,2020-06-29,89.14999999999999
Gyeongsangbuk-do,2020-06-30,88.77857142857144
Gyeongsangbuk-do,2020-07-01,85.05714285714285
Gyeongsangbuk-do,2020-07-02,76.82142857142857
Gyeongsangbuk-do,2020-07-03,85.65714285714284
Gyeongsangbuk-do,2020-07-04,85.3
Gyeongsangbuk-do,2020-07-05,82.85714285714286
Gyeongsangbuk-do,2020-07-06,87.47857142857143
Gyeongsangbuk-do,2020-07-07,83.00714285714287
Gyeongsangbuk-do,2020-07-08,80.58571428571427
Gyeongsangbuk-do,2020-07-09,80.98571428571427
Gyeongsangbuk-do,2020-07-10,92.77142857142856
Gyeongsangbuk-do,2020-07-11,84.11428571428571
Gyeongsangbuk-do,2020-07-12,89.94285714285711
Gyeongsangbuk-do,2020-07-13,95.95000000000002
Gyeongsangbuk-do,2020-07-14,92.5
Gyeongsangbuk-do,2020-07-15,90.19285714285714
Gyeongsangbuk-do,2020-07-16,81.49285714285715
Gyeongsangbuk-do,2020-07-17,79.66428571428571
Gyeongsangbuk-do,2020-07-18,81.96428571428574
Gyeongsangbuk-do,2020-07-19,91.29999999999998
Gyeongsangbuk-do,2020-07-20,83.12857142857142
Gyeongsangbuk-do,2020-07-21,75.81428571428572
Gyeongsangbuk-do,2020-07-22,95.01428571428572
Gyeongsangbuk-do,2020-07-23,96.03571428571429
Gyeongsangbuk-do,2020-07-24,94.72857142857143
Gyeongsangbuk-do,2020-07-25,95.05
Gyeongsangbuk-do,2020-07-26,92.91428571428571
Gyeongsangbuk-do,2020-07-27,94.90714285714286
Gyeongsangbuk-do,2020-07-28,96.73571428571427
Gyeongsangbuk-do,2020-07-29,97.37142857142855
Gyeongsangbuk-do,2020-07-30,95.0
Gyeongsangbuk-do,2020-07-31,84.77857142857144
Gyeongsangbuk-do,2020-08-01,84.70714285714284
Gyeongsangbuk-do,2020-08-02,86.73571428571428
Gyeongsangbuk-do,2020-08-03,83.39285714285714
Gyeongsangbuk-do,2020-08-04,82.97857142857143
Gyeongsangbuk-do,2020-08-05,88.47857142857143
Gyeongsangbuk-do,2020-08-06,89.13571428571427
Gyeongsangbuk-do,2020-08-07,95.87857142857142
Gyeongsangbuk-do,2020-08-08,98.92142857142858
Gyeongsangbuk-do,2020-08-09,87.13571428571427
Gyeongsangbuk-do,2020-08-10,93.01428571428573
Gyeongsangbuk-do,2020-08-11,89.99285714285713
Gyeongsangbuk-do,2020-08-12,88.5142857142857
Gyeongsangbuk-do,2020-08-13,81.29285714285713
Gyeongsangbuk-do,2020-08-14,78.47857142857141
Gyeongsangbuk-do,2020-08-15,79.25714285714287
Gyeongsangbuk-do,2020-08-16,77.66428571428571
Gyeongsangbuk-do,2020-08-17,79.57142857142857
Gyeongsangbuk-do,2020-08-18,80.97857142857141
Gyeongsangbuk-do,2020-08-19,76.32142857142857
Gyeongsangbuk-do,2020-08-20,77.9
Gyeongsangbuk-do,2020-08-21,84.3153846153846
Gyeongsangbuk-do,2020-08-22,85.30714285714285
Gyeongsangbuk-do,2020-08-23,82.55384615384615
Gyeongsangbuk-do,2020-08-24,83.12142857142855
Gyeongsangbuk-do,2020-08-25,80.80714285714285
Gyeongsangbuk-do,2020-08-26,81.64285714285712
Gyeongsangbuk-do,2020-08-27,86.32857142857144
Gyeongsangbuk-do,2020-08-28,86.5357142857143
Gyeongsangbuk-do,2020-08-29,84.95
Gyeongsangbuk-do,2020-08-30,87.26428571428572
Gyeongsangbuk-do,2020-08-31,85.99285714285713
Gyeongsangnam-do,2020-06-01,60.10714285714285
Gyeongsangnam-do,2020-06-02,53.114285714285714
Gyeongsangnam-do,2020-06-03,75.77142857142857
Gyeongsangnam-do,2020-06-04,71.82142857142857
Gyeongsangnam-do,2020-06-05,69.85000000000001
Gyeongsangnam-do,2020-06-06,71.24999999999999
Gyeongsangnam-do,2020-06-07,58.42857142857142
Gyeongsangnam-do,2020-06-08,54.55714285714284
Gyeongsangnam-do,2020-06-09,56.12857142857142
Gyeongsangnam-do,2020-06-10,67.89999999999999
Gyeongsangnam-do,2020-06-11,85.15714285714284
Gyeongsangnam-do,2020-06-12,85.43571428571428
Gyeongsangnam-do,2020-06-13,91.5142857142857
Gyeongsangnam-do,2020-06-14,85.92857142857143
Gyeongsangnam-do,2020-06-15,64.10714285714286
Gyeongsangnam-do,2020-06-16,60.40000000000001
Gyeongsangnam-do,2020-06-17,70.63571428571427
Gyeongsangnam-do,2020-06-18,95.17857142857142
Gyeongsangnam-do,2020-06-19,74.21428571428571
Gyeongsangnam-do,2020-06-20,75.97857142857143
Gyeongsangnam-do,2020-06-21,73.78571428571429
Gyeongsangnam-do,2020-06-22,71.59285714285714
Gyeongsangnam-do,2020-06-23,70.1142857142857
Gyeongsangnam-do,2020-06-24,86.79999999999997
Gyeongsangnam-do,2020-06-25,92.75714285714284
Gyeongsangnam-do,2020-06-26,73.36428571428571
Gyeongsangnam-do,2020-06-27,78.62142857142855
Gyeongsangnam-do,2020-06-28,73.50714285714285
Gyeongsangnam-do,2020-06-29,90.28571428571429
Gyeongsangnam-do,2020-06-30,77.34285714285714
Gyeongsangnam-do,2020-07-01,74.34285714285714
Gyeongsangnam-do,2020-07-02,77.23571428571428
Gyeongsangnam-do,2020-07-03,85.21428571428571
Gyeongsangnam-do,2020-07-04,83.40714285714284
Gyeongsangnam-do,2020-07-05,80.99285714285715
Gyeongsangnam-do,2020-07-06,90.16428571428571
Gyeongsangnam-do,2020-07-07,83.04285714285713
Gyeongsangnam-do,2020-07-08,77.95714285714287
Gyeongsangnam-do,2020-07-09,86.39285714285712
Gyeongsangnam-do,2020-07-10,92.41428571428573
Gyeongsangnam-do,2020-07-11,83.9142857142857
Gyeongsangnam-do,2020-07-12,91.60714285714288
Gyeongsangnam-do,2020-07-13,97.38571428571429
Gyeongsangnam-do,2020-07-14,95.08571428571427
Gyeongsangnam-do,2020-07-15,92.53571428571426
Gyeongsangnam-do,2020-07-16,79.60714285714285
Gyeongsangnam-do,2020-07-17,77.66428571428571
Gyeongsangnam-do,2020-07-18,80.47142857142855
Gyeongsangnam-do,2020-07-19,90.58571428571429
Gyeongsangnam-do,2020-07-20,85.32142857142857
Gyeongsangnam-do,2020-07-21,82.59285714285714
Gyeongsangnam-do,2020-07-22,96.37857142857142
Gyeongsangnam-do,2020-07-23,96.68571428571428
Gyeongsangnam-do,2020-07-24,92.37142857142855
Gyeongsangnam-do,2020-07-25,91.96428571428571
Gyeongsangnam-do,2020-07-26,81.52857142857142
Gyeongsangnam-do,2020-07-27,93.84285714285714
Gyeongsangnam-do,2020-07-28,95.36428571428571
Gyeongsangnam-do,2020-07-29,96.8785714285714
Gyeongsangnam-do,2020-07-30,94.5076923076923
Gyeongsangnam-do,2020-07-31,87.56153846153846
Gyeongsangnam-do,2020-08-01,84.37142857142855
Gyeongsangnam-do,2020-08-02,83.72857142857141
Gyeongsangnam-do,2020-08-03,83.22857142857143
Gyeongsangnam-do,2020-08-04,84.74285714285713
Gyeongsangnam-do,2020-08-05,87.4642857142857
Gyeongsangnam-do,2020-08-06,89.17857142857142
Gyeongsangnam-do,2020-08-07,93.88571428571427
Gyeongsangnam-do,2020-08-08,96.0642857142857
Gyeongsangnam-do,2020-08-09,84.6285714285714
Gyeongsangnam-do,2020-08-10,93.78571428571425
Gyeongsangnam-do,2020-08-11,89.74285714285713
Gyeongsangnam-do,2020-08-12,91.47857142857141
Gyeongsangnam-do,2020-08-13,84.2642857142857
Gyeongsangnam-do,2020-08-14,81.83571428571429
Gyeongsangnam-do,2020-08-15,79.97857142857141
Gyeongsangnam-do,2020-08-16,80.17142857142856
Gyeongsangnam-do,2020-08-17,79.67857142857143
Gyeongsangnam-do,2020-08-18,79.63076923076923
Gyeongsangnam-do,2020-08-19,77.92142857142856
Gyeongsangnam-do,2020-08-20,76.39999999999999
Gyeongsangnam-do,2020-08-21,80.45714285714284
Gyeongsangnam-do,2020-08-22,78.74999999999999
Gyeongsangnam-do,2020-08-23,80.57857142857142
Gyeongsangnam-do,2020-08-24,79.56428571428572
Gyeongsangnam-do,2020-08-25,78.61428571428571
Gyeongsangnam-do,2020-08-26,81.82142857142857
Gyeongsangnam-do,2020-08-27,89.83846153846153
Gyeongsangnam-do,2020-08-28,89.81428571428572
Gyeongsangnam-do,2020-08-29,87.85714285714286
Gyeongsangnam-do,2020-08-30,84.80714285714286
Gyeongsangnam-do,2020-08-31,81.05714285714285
Incheon,2020-06-01,73.53333333333333
Incheon,2020-06-02,84.86666666666666
Incheon,2020-06-03,90.33333333333333
Incheon,2020-06-04,95.16666666666667
Incheon,2020-06-05,80.0
Incheon,2020-06-06,71.56666666666668
Incheon,2020-06-07,87.33333333333333
Incheon,2020-06-08,77.76666666666667
Incheon,2020-06-09,58.96666666666666
Incheon,2020-06-10,75.3
Incheon,2020-06-11,84.53333333333333
Incheon,2020-06-12,86.66666666666667
Incheon,2020-06-13,67.23333333333333
Incheon,2020-06-14,75.53333333333335
Incheon,2020-06-15,74.39999999999999
Incheon,2020-06-16,74.36666666666666
Incheon,2020-06-17,78.23333333333333
Incheon,2020-06-18,82.7
Incheon,2020-06-19,75.93333333333332
Incheon,2020-06-20,84.46666666666667
Incheon,2020-06-21,78.06666666666666
Incheon,2020-06-22,67.0
Incheon,2020-06-23,74.16666666666667
Incheon,2020-06-24,94.66666666666667
Incheon,2020-06-25,97.66666666666667
Incheon,2020-06-26,91.63333333333333
Incheon,2020-06-27,86.59999999999998
Incheon,2020-06-28,89.39999999999999
Incheon,2020-06-29,91.33333333333333
Incheon,2020-06-30,89.53333333333335
Incheon,2020-07-01,88.43333333333334
Incheon,2020-07-02,86.83333333333333
Incheon,2020-07-03,79.53333333333333
Incheon,2020-07-04,84.46666666666667
Incheon,2020-07-05,84.36666666666666
Incheon,2020-07-06,83.3
Incheon,2020-07-07,88.03333333333335
Incheon,2020-07-08,89.13333333333333
Incheon,2020-07-09,82.73333333333333
Incheon,2020-07-10,81.36666666666666
Incheon,2020-07-11,69.13333333333334
Incheon,2020-07-12,83.03333333333335
Incheon,2020-07-13,94.06666666666666
Incheon,2020-07-14,82.36666666666666
Incheon,2020-07-15,73.16666666666667
Incheon,2020-07-16,78.93333333333334
Incheon,2020-07-17,79.60000000000001
Incheon,2020-07-18,82.26666666666667
Incheon,2020-07-19,89.8
Incheon,2020-07-20,91.73333333333333
Incheon,2020-07-21,87.8
Incheon,2020-07-22,95.5
Incheon,2020-07-23,96.83333333333333
Incheon,2020-07-24,78.36666666666667
Incheon,2020-07-25,68.63333333333333
Incheon,2020-07-26,76.0
Incheon,2020-07-27,92.89999999999999
Incheon,2020-07-28,87.73333333333333
Incheon,2020-07-29,97.43333333333332
Incheon,2020-07-30,92.76666666666665
Incheon,2020-07-31,93.86666666666667
Incheon,2020-08-01,96.33333333333333
Incheon,2020-08-02,98.2
Incheon,2020-08-03,96.73333333333333
Incheon,2020-08-04,93.53333333333335
Incheon,2020-08-05,92.39999999999999
Incheon,2020-08-06,94.46666666666665
Incheon,2020-08-07,89.8
Incheon,2020-08-08,93.2
Incheon,2020-08-09,96.09999999999998
Incheon,2020-08-10,94.66666666666667
Incheon,2020-08-11,95.7
Incheon,2020-08-12,90.06666666666666
Incheon,2020-08-13,89.76666666666665
Incheon,2020-08-14,92.53333333333335
Incheon,2020-08-15,97.39999999999999
Incheon,2020-08-16,91.56666666666666
Incheon,2020-08-17,90.06666666666666
Incheon,2020-08-18,88.40000000000002
Incheon,2020-08-19,89.46666666666665
Incheon,2020-08-20,89.10000000000001
Incheon,2020-08-21,90.36666666666667
Incheon,2020-08-22,90.2
Incheon,2020-08-23,85.7
Incheon,2020-08-24,83.33333333333333
Incheon,2020-08-25,82.06666666666666
Incheon,2020-08-26,77.13333333333333
Incheon,2020-08-27,91.93333333333334
Incheon,2020-08-28,94.63333333333333
Incheon,2020-08-29,91.86666666666667
Incheon,2020-08-30,93.46666666666665
Incheon,2020-08-31,82.63333333333333
Jeju-do,2020-06-01,88.05
Jeju-do,2020-06-02,83.075
Jeju-do,2020-06-03,91.72500000000001
Jeju-do,2020-06-04,89.075
Jeju-do,2020-06-05,94.07499999999999
Jeju-do,2020-06-06,90.55
Jeju-do,2020-06-07,82.75
Jeju-do,2020-06-08,71.425
Jeju-do,2020-06-09,79.775
Jeju-do,2020-06-10,90.325
Jeju-do,2020-06-11,92.325
Jeju-do,2020-06-12,94.82499999999999
Jeju-do,2020-06-13,95.15
Jeju-do,2020-06-14,94.9
Jeju-do,2020-06-15,89.82499999999999
Jeju-do,2020-06-16,80.225
Jeju-do,2020-06-17,86.1
Jeju-do,2020-06-18,96.9
Jeju-do,2020-06-19,90.225
Jeju-do,2020-06-20,81.975
Jeju-do,2020-06-21,83.07499999999999
Jeju-do,2020-06-22,82.4
Jeju-do,2020-06-23,78.425
Jeju-do,2020-06-24,93.125
Jeju-do,2020-06-25,96.6
Jeju-do,2020-06-26,85.55
Jeju-do,2020-06-27,92.4
Jeju-do,2020-06-28,85.1
Jeju-do,2020-06-29,93.725
Jeju-do,2020-06-30,83.375
Jeju-do,2020-07-01,76.7
Jeju-do,2020-07-02,72.775
Jeju-do,2020-07-03,94.0
Jeju-do,2020-07-04,94.10000000000001
Jeju-do,2020-07-05,94.57499999999999
Jeju-do,2020-07-06,97.025
Jeju-do,2020-07-07,96.92500000000001
Jeju-do,2020-07-08,92.025
Jeju-do,2020-07-09,91.17500000000001
Jeju-do,2020-07-10,93.5
Jeju-do,2020-07-11,92.675
Jeju-do,2020-07-12,95.475
Jeju-do,2020-07-13,94.17500000000001
Jeju-do,2020-07-14,84.225
Jeju-do,2020-07-15,84.67500000000001
Jeju-do,2020-07-16,81.94999999999999
Jeju-do,2020-07-17,78.69999999999999
Jeju-do,2020-07-18,87.5
Jeju-do,2020-07-19,90.375
Jeju-do,2020-07-20,91.525
Jeju-do,2020-07-21,93.7
Jeju-do,2020-07-22,94.17500000000001
Jeju-do,2020-07-23,93.3
Jeju-do,2020-07-24,87.22500000000001
Jeju-do,2020-07-25,85.6
Jeju-do,2020-07-26,85.6
Jeju-do,2020-07-27,94.675
Jeju-do,2020-07-28,92.225
Jeju-do,2020-07-29,92.94999999999999
Jeju-do,2020-07-30,92.05
Jeju-do,2020-07-31,89.0
Jeju-do,2020-08-01,87.275
Jeju-do,2020-08-02,87.94999999999999
Jeju-do,2020-08-03,86.5
Jeju-do,2020-08-04,85.475
Jeju-do,2020-08-05,86.525
Jeju-do,2020-08-06,90.55
Jeju-do,2020-08-07,87.47500000000001
Jeju-do,2020-08-08,86.32499999999999
Jeju-do,2020-08-09,83.875
Jeju-do,2020-08-10,89.375
Jeju-do,2020-08-11,89.375
Jeju-do,2020-08-12,88.125
Jeju-do,2020-08-13,85.69999999999999
Jeju-do,2020-08-14,82.6
Jeju-do,2020-08-15,80.825
Jeju-do,2020-08-16,82.825
Jeju-do,2020-08-17,80.525
Jeju-do,2020-08-18,77.35
Jeju-do,2020-08-19,78.4
Jeju-do,2020-08-20,79.25
Jeju-do,2020-08-21,81.1
Jeju-do,2020-08-22,83.075
Jeju-do,2020-08-23,82.075
Jeju-do,2020-08-24,77.425
Jeju-do,2020-08-25,84.35000000000001
Jeju-do,2020-08-26,89.44999999999999
Jeju-do,2020-08-27,91.825
Jeju-do,2020-08-28,90.15
Jeju-do,2020-08-29,89.82500000000002
Jeju-do,2020-08-30,87.35000000000001
Jeju-do,2020-08-31,82.75
Jeollabuk-do,2020-06-01,73.19999999999999
Jeollabuk-do,2020-06-02,63.25555555555556
Jeollabuk-do,2020-06-03,76.35555555555555
Jeollabuk-do,2020-06-04,74.17777777777778
Jeollabuk-do,2020-06-05,79.0222222222222
Jeollabuk-do,2020-06-06,82.76666666666665
Jeollabuk-do,2020-06-07,76.14444444444445
Jeollabuk-do,2020-06-08,67.92222222222222
Jeollabuk-do,2020-06-09,61.64444444444444
Jeollabuk-do,2020-06-10,75.15555555555555
Jeollabuk-do,2020-06-11,84.5111111111111
Jeollabuk-do,2020-06-12,87.5111111111111
Jeollabuk-do,2020-06-13,89.96666666666667
Jeollabuk-do,2020-06-14,89.01111111111112
Jeollabuk-do,2020-06-15,74.9
Jeollabuk-do,2020-06-16,73.56666666666666
Jeollabuk-do,2020-06-17,78.3
Jeollabuk-do,2020-06-18,90.64444444444445
Jeollabuk-do,2020-06-19,77.14444444444443
Jeollabuk-do,2020-06-20,81.69999999999999
Jeollabuk-do,2020-06-21,75.71111111111111
Jeollabuk-do,2020-06-22,76.74444444444444
Jeollabuk-do,2020-06-23,67.94444444444444
Jeollabuk-do,2020-06-24,80.51111111111112
Jeollabuk-do,2020-06-25,88.67777777777778
Jeollabuk-do,2020-06-26,81.32222222222222
Jeollabuk-do,2020-06-27,80.13333333333334
Jeollabuk-do,2020-06-28,80.68888888888888
Jeollabuk-do,2020-06-29,88.97777777777779
Jeollabuk-do,2020-06-30,91.96666666666665
Jeollabuk-do,2020-07-01,78.66666666666666
Jeollabuk-do,2020-07-02,80.32222222222222
Jeollabuk-do,2020-07-03,85.42222222222223
Jeollabuk-do,2020-07-04,89.56666666666666
Jeollabuk-do,2020-07-05,84.57777777777778
Jeollabuk-do,2020-07-06,89.1111111111111
Jeollabuk-do,2020-07-07,84.3111111111111
Jeollabuk-do,2020-07-08,81.55555555555554
Jeollabuk-do,2020-07-09,78.25555555555555
Jeollabuk-do,2020-07-10,82.83333333333333
Jeollabuk-do,2020-07-11,82.38888888888889
Jeollabuk-do,2020-07-12,90.17777777777778
Jeollabuk-do,2020-07-13,93.6
Jeollabuk-do,2020-07-14,94.78888888888888
Jeollabuk-do,2020-07-15,94.36666666666666
Jeollabuk-do,2020-07-16,81.6
Jeollabuk-do,2020-07-17,81.39999999999999
Jeollabuk-do,2020-07-18,76.9111111111111
Jeollabuk-do,2020-07-19,79.32222222222222
Jeollabuk-do,2020-07-20,88.37777777777778
Jeollabuk-do,2020-07-21,81.57777777777778
Jeollabuk-do,2020-07-22,96.64999999999999
Jeollabuk-do,2020-07-23,93.38888888888887
Jeollabuk-do,2020-07-24,94.45555555555555
Jeollabuk-do,2020-07-25,91.25555555555555
Jeollabuk-do,2020-07-26,86.19999999999999
Jeollabuk-do,2020-07-27,89.34444444444445
Jeollabuk-do,2020-07-28,93.11111111111113
Jeollabuk-do,2020-07-29,95.61111111111111
Jeollabuk-do,2020-07-30,92.76666666666667
Jeollabuk-do,2020-07-31,89.61111111111111
Jeollabuk-do,2020-08-01,87.9
Jeollabuk-do,2020-08-02,81.0
Jeollabuk-do,2020-08-03,78.84444444444445
Jeollabuk-do,2020-08-04,78.28888888888889
Jeollabuk-do,2020-08-05,83.7111111111111
Jeollabuk-do,2020-08-06,92.3
Jeollabuk-do,2020-08-07,97.34444444444445
Jeollabuk-do,2020-08-08,96.04444444444445
Jeollabuk-do,2020-08-09,79.16666666666667
Jeollabuk-do,2020-08-10,92.17777777777776
Jeollabuk-do,2020-08-11,89.76666666666667
Jeollabuk-do,2020-08-12,87.15555555555555
Jeollabuk-do,2020-08-13,80.52222222222223
Jeollabuk-do,2020-08-14,79.66666666666667
Jeollabuk-do,2020-08-15,78.69999999999999
Jeollabuk-do,2020-08-16,79.95555555555555
Jeollabuk-do,2020-08-17,82.01111111111112
Jeollabuk-do,2020-08-18,80.53333333333333
Jeollabuk-do,2020-08-19,79.47777777777776
Jeollabuk-do,2020-08-20,80.05555555555556
Jeollabuk-do,2020-08-21,82.1
Jeollabuk-do,2020-08-22,84.44444444444443
Jeollabuk-do,2020-08-23,80.87777777777778
Jeollabuk-do,2020-08-24,78.72222222222221
Jeollabuk-do,2020-08-25,74.06666666666666
Jeollabuk-do,2020-08-26,76.42222222222223
Jeollabuk-do,2020-08-27,78.84444444444445
Jeollabuk-do,2020-08-28,84.74444444444444
Jeollabuk-do,2020-08-29,90.1111111111111
Jeollabuk-do,2020-08-30,85.93333333333334
Jeollabuk-do,2020-08-31,84.8111111111111
Jeollanam-do,2020-06-01,73.17692307692306
Jeollanam-do,2020-06-02,68.55384615384615
Jeollanam-do,2020-06-03,86.81538461538463
Jeollanam-do,2020-06-04,80.61538461538461
Jeollanam-do,2020-06-05,81.67692307692306
Jeollanam-do,2020-06-06,82.7076923076923
Jeollanam-do,2020-06-07,69.66923076923077
Jeollanam-do,2020-06-08,58.184615384615384
Jeollanam-do,2020-06-09,64.06923076923077
Jeollanam-do,2020-06-10,79.55384615384614
Jeollanam-do,2020-06-11,89.62307692307692
Jeollanam-do,2020-06-12,87.73846153846154
Jeollanam-do,2020-06-13,95.79230769230769
Jeollanam-do,2020-06-14,90.58461538461539
Jeollanam-do,2020-06-15,71.39230769230768
Jeollanam-do,2020-06-16,70.14615384615385
Jeollanam-do,2020-06-17,82.56153846153846
Jeollanam-do,2020-06-18,96.10769230769232
Jeollanam-do,2020-06-19,81.89230769230768
Jeollanam-do,2020-06-20,81.64615384615384
Jeollanam-do,2020-06-21,79.66153846153846
Jeollanam-do,2020-06-22,78.03076923076922
Jeollanam-do,2020-06-23,73.99999999999999
Jeollanam-do,2020-06-24,90.93846153846152
Jeollanam-do,2020-06-25,91.94166666666666
Jeollanam-do,2020-06-26,79.14999999999999
Jeollanam-do,2020-06-27,84.46923076923076
Jeollanam-do,2020-06-28,79.55384615384615
Jeollanam-do,2020-06-29,93.36923076923077
Jeollanam-do,2020-06-30,85.86153846153846
Jeollanam-do,2020-07-01,74.35384615384615
Jeollanam-do,2020-07-02,79.99230769230768
Jeollanam-do,2020-07-03,87.23076923076921
Jeollanam-do,2020-07-04,87.31538461538463
Jeollanam-do,2020-07-05,86.33076923076922
Jeollanam-do,2020-07-06,92.59230769230768
Jeollanam-do,2020-07-07,87.36923076923077
Jeollanam-do,2020-07-08,82.13076923076923
Jeollanam-do,2020-07-09,87.29999999999998
Jeollanam-do,2020-07-10,91.15384615384616
Jeollanam-do,2020-07-11,85.99230769230768
Jeollanam-do,2020-07-12,91.9923076923077
Jeollanam-do,2020-07-13,93.96153846153847
Jeollanam-do,2020-07-14,89.83076923076922
Jeollanam-do,2020-07-15,91.9
Jeollanam-do,2020-07-16,84.82307692307691
Jeollanam-do,2020-07-17,82.8076923076923
Jeollanam-do,2020-07-18,84.56923076923074
Jeollanam-do,2020-07-19,90.1
Jeollanam-do,2020-07-20,88.56153846153846
Jeollanam-do,2020-07-21,90.16923076923075
Jeollanam-do,2020-07-22,96.29230769230767
Jeollanam-do,2020-07-23,94.9
Jeollanam-do,2020-07-24,93.03846153846153
Jeollanam-do,2020-07-25,89.85384615384616
Jeollanam-do,2020-07-26,84.95384615384614
Jeollanam-do,2020-07-27,92.88461538461539
Jeollanam-do,2020-07-28,94.24615384615385
Jeollanam-do,2020-07-29,94.37692307692308
Jeollanam-do,2020-07-30,92.3923076923077
Jeollanam-do,2020-07-31,88.1076923076923
Jeollanam-do,2020-08-01,87.64615384615384
Jeollanam-do,2020-08-02,86.01538461538462
Jeollanam-do,2020-08-03,87.09230769230768
Jeollanam-do,2020-08-04,85.53076923076922
Jeollanam-do,2020-08-05,85.09230769230768
Jeollanam-do,2020-08-06,90.38461538461539
Jeollanam-do,2020-08-07,93.96923076923075
Jeollanam-do,2020-08-08,91.15384615384613
Jeollanam-do,2020-08-09,83.17692307692307
Jeollanam-do,2020-08-10,91.39230769230767
Jeollanam-do,2020-08-11,90.08461538461538
Jeollanam-do,2020-08-12,87.29230769230769
Jeollanam-do,2020-08-13,86.63076923076922
Jeollanam-do,2020-08-14,83.69230769230768
Jeollanam-do,2020-08-15,80.67692307692307
Jeollanam-do,2020-08-16,83.96923076923076
Jeollanam-do,2020-08-17,82.5230769230769
Jeollanam-do,2020-08-18,80.57692307692308
Jeollanam-do,2020-08-19,78.69999999999999
Jeollanam-do,2020-08-20,81.06923076923077
Jeollanam-do,2020-08-21,84.0076923076923
Jeollanam-do,2020-08-22,81.89230769230768
Jeollanam-do,2020-08-23,82.43076923076923
Jeollanam-do,2020-08-24,82.42307692307692
Jeollanam-do,2020-08-25,77.13846153846153
Jeollanam-do,2020-08-26,84.29999999999998
Jeollanam-do,2020-08-27,87.90769230769232
Jeollanam-do,2020-08-28,88.52307692307691
Jeollanam-do,2020-08-29,90.42307692307692
Jeollanam-do,2020-08-30,85.66153846153846
Jeollanam-do,2020-08-31,82.6846153846154
Sejong,2020-06-01,55.9
Sejong,2020-06-02,64.1
Sejong,2020-06-03,74.8
